pdf, Part No.,Series Name,Size ( Dimension),Tolerance,T.C.R,Rated Power,Resistance Value
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0751RL,TR0805KR-0751RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),51
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07560KL,TR0805KR-07560KL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),560 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07560RL,TR0805KR-07560RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),560
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0756KL,TR0805KR-0756KL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),56 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0756RL,TR0805KR-0756RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),56
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-075K1L,TR0805KR-075K1L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),5 100
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-075K6L,TR0805KR-075K6L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),5 600
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-075M1L,TR0805KR-075M1L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),5 100 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-075M6L,TR0805KR-075M6L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),5 600 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-075R1L,TR0805KR-075R1L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),5.1
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-075R6L,TR0805KR-075R6L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),5.6
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07620KL,TR0805KR-07620KL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),620 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07620RL,TR0805KR-07620RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),620
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0762KL,TR0805KR-0762KL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),62 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0762RL,TR0805KR-0762RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),62
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07680KL,TR0805KR-07680KL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),680 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07680RL,TR0805KR-07680RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),680
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0768KL,TR0805KR-0768KL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),68 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0768RL,TR0805KR-0768RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),68
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-076K2L,TR0805KR-076K2L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),6 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-076K8L,TR0805KR-076K8L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),6 800
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-076M2L,TR0805KR-076M2L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),6 200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-076M8L,TR0805KR-076M8L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),6 800 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-076R2L,TR0805KR-076R2L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),6.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-076R8L,TR0805KR-076R8L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),6.8
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07715RL,TR0805KR-07715RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),715
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07750KL,TR0805KR-07750KL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),750 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07750RL,TR0805KR-07750RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),750
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0775KL,TR0805KR-0775KL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),75 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0775RL,TR0805KR-0775RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),75
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-077K5L,TR0805KR-077K5L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),7 500
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-077M5L,TR0805KR-077M5L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),7 500 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-077R5L,TR0805KR-077R5L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),7.5
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07820KL,TR0805KR-07820KL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),820 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07820RL,TR0805KR-07820RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),820
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0782KL,TR0805KR-0782KL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),82 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0782RL,TR0805KR-0782RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),82
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-078K2L,TR0805KR-078K2L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),8 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-078M2L,TR0805KR-078M2L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),8 200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-078R2L,TR0805KR-078R2L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),8.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07910KL,TR0805KR-07910KL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),910 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-07910RL,TR0805KR-07910RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),910
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0791KL,TR0805KR-0791KL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),91 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-0791RL,TR0805KR-0791RL,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),91
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-079K1L,TR0805KR-079K1L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),9 100
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-079M1L,TR0805KR-079M1L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),9 100 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805KR-079R1L,TR0805KR-079R1L,Trimmable Chip Resistor,0805 (2012),±10%,Based on Spec,1/8W (0.125W),9.1
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07100KL,TR0805MR-07100KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),100 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07100RL,TR0805MR-07100RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),100
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0710KL,TR0805MR-0710KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),10 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0710ML,TR0805MR-0710ML,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),10 000 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0710RL,TR0805MR-0710RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),10
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07110KL,TR0805MR-07110KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),110 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07110RL,TR0805MR-07110RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),110
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0711KL,TR0805MR-0711KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),11 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0711RL,TR0805MR-0711RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),11
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07120KL,TR0805MR-07120KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),120 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07120RL,TR0805MR-07120RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),120
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0712KL,TR0805MR-0712KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),12 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0712RL,TR0805MR-0712RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),12
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07130KL,TR0805MR-07130KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),130 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07130RL,TR0805MR-07130RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),130
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0713KL,TR0805MR-0713KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),13 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0713RL,TR0805MR-0713RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),13
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07150KL,TR0805MR-07150KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),150 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07150RL,TR0805MR-07150RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),150
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0715KL,TR0805MR-0715KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),15 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0715RL,TR0805MR-0715RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),15
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07160KL,TR0805MR-07160KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),160 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07160RL,TR0805MR-07160RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),160
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0716KL,TR0805MR-0716KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),16 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0716RL,TR0805MR-0716RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),16
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07180KL,TR0805MR-07180KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),180 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07180RL,TR0805MR-07180RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),180
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0718KL,TR0805MR-0718KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),18 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0718RL,TR0805MR-0718RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),18
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071K1L,TR0805MR-071K1L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 100
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071K2L,TR0805MR-071K2L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071K3L,TR0805MR-071K3L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 300
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071K5L,TR0805MR-071K5L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 500
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071K6L,TR0805MR-071K6L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 600
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071K8L,TR0805MR-071K8L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 800
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071KL,TR0805MR-071KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071M1L,TR0805MR-071M1L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 100 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071M2L,TR0805MR-071M2L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071M3L,TR0805MR-071M3L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 300 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071M5L,TR0805MR-071M5L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 500 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071M6L,TR0805MR-071M6L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 600 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071M8L,TR0805MR-071M8L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 800 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071ML,TR0805MR-071ML,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1 000 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071R1L,TR0805MR-071R1L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1.1
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071R2L,TR0805MR-071R2L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071R3L,TR0805MR-071R3L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1.3
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071R5L,TR0805MR-071R5L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1.5
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071R6L,TR0805MR-071R6L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1.6
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071R8L,TR0805MR-071R8L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1.8
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-071RL,TR0805MR-071RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),1
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07200KL,TR0805MR-07200KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07200RL,TR0805MR-07200RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0720KL,TR0805MR-0720KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),20 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0720RL,TR0805MR-0720RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),20
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07220KL,TR0805MR-07220KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),220 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07220RL,TR0805MR-07220RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),220
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0722KL,TR0805MR-0722KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),22 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0722RL,TR0805MR-0722RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),22
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07240KL,TR0805MR-07240KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),240 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07240RL,TR0805MR-07240RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),240
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0724KL,TR0805MR-0724KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),24 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0724RL,TR0805MR-0724RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),24
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07270KL,TR0805MR-07270KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),270 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07270RL,TR0805MR-07270RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),270
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0727KL,TR0805MR-0727KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),27 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0727RL,TR0805MR-0727RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),27
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-072K2L,TR0805MR-072K2L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),2 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-072K4L,TR0805MR-072K4L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),2 400
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-072K7L,TR0805MR-072K7L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),2 700
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-072KL,TR0805MR-072KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),2 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-072M2L,TR0805MR-072M2L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),2 200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-072M4L,TR0805MR-072M4L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),2 400 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-072M7L,TR0805MR-072M7L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),2 700 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-072ML,TR0805MR-072ML,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),2 000 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-072R2L,TR0805MR-072R2L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),2.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-072R4L,TR0805MR-072R4L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),2.4
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-072R7L,TR0805MR-072R7L,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),2.7
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-072RL,TR0805MR-072RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07300KL,TR0805MR-07300KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),300 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-07300RL,TR0805MR-07300RL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),300
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0805MR-0730KL,TR0805MR-0730KL,Trimmable Chip Resistor,0805 (2012),±20%,Based on Spec,1/8W (0.125W),30 000
